Code	Line #	House	Room	Container	Object	Quantity	Value	Substrate	Trim or Accouterments	Contents	Size and Shape	Color	Condition	Function	Style	Gender	Owner	Other words	NumOther
1410-03 	26 											albo, rubeo 						de vino, fol, metrete, quam, tam 	5
1410-03 	28 					unus 												, ortus 	2
1410-03 	29 																	quedam, vinea 	2
1410-04 	6 					unum 					capacitatis, metretarum 	rubeo 						circa, plenum, puro, vas, vel, vino 	6
1410-04 	7 					unam 					capacitatis, metretarum 	rubeo 						circa, plenam, puro, vegetem, vel, vino, vino 	7
1410-04 	8 					septem, unam 		linfe 										botam, circa, luife, luise, milayrolarum, plenam, vel 	7
1410-04 	9 					sex 				vini 		rubey 						circa, dicte, in, meri, milhayrolas, puri, quadam, sistentes, tutricis, vegete, vel 	11
1410-04 	10 					duas 				vacuas 	capacitatis, metretarum 							circam, quamlibet, vegetes, vel 	4
1410-04 	11 					unum 				vacuum 	metretarum 							carratellum, circa, vel 	3
1410-04 	12 					unam 					capacitatis, metretarum 							Andree, Cavallerii, botam, circa, domo, est, in, que, vel 	9
1410-04 	13 										capacitatis, metretarum 							Jordani, St, circa, domini, domo, fol, in, sistens, vas, vel 	10
1410-04 	14 																	calcadoyram, et, traheydoyram 	3
1410-04 	15 				collarecium 														1
1410-04 	16 							fuste 										ad vendendum, mensuram, vinum 	3
1410-04 	17 				mensuram 	aliam 		fuste 			parvam 								1
1410-04 	20 					quinque, unum 				fabarum 	eminarum 							bassacus, circa, dicte, est, plenum, qui, sacum, tutricis 	8
1410-04 	21 																	circa, panalaes, paumole 	3
1410-04 	22 									fabarum 			veterum 					circa, eminam, vel 	3
1410-04 	23 												boni, debiles 					bassaqui, quam, tam 	3
1410-04 	24 				gavanholum 														1
1410-04 	25 																	banastonorum, duodenam, vinarium 	3
1410-04 	26 				ensem 														1
1410-04 	27 				clipeum 														1
1410-04 	28 							lanciam 											0
1410-04 	29 				pavesium 														1
1410-04 	30 										magnam 							ab, capciam, de pictam, dictam, erant, extra, hereditatem, in, instrumenta, primo, qua, res, sequentes, tangencia, viz 	15
1410-04 	31 				lintiamina 								bona 						1
1410-04 	32 						pauci valoris 											Francie, mappam, operis 	3
1410-04 	33 																	crudam, mappam, planam 	3
1410-04 	34 												bonas, debiles 					flaciatas, quam, tam 	3
1410-04 	35 				matalacium 								bonum 						1
1410-04 	36 				relham 														1
1410-04 	38 																	Anthonius, Fulconis, ayssadonum, habet, quem 	5
1410-04 	40 								cum tabulonis 		parvam 							mensalem, tabulam 	2
1410-04 	41 				bancum 			fuste 											1
1410-04 	42 					duas 												amigdolorum, circa, eminas 	3
1410-04 	43 				putatoyram 														1
1410-04 	44 				gracusam 														1
1410-04 	45 				cartale 														1
1410-04 	46 								cum trissono 									lapidis, morterium 	2
1410-04 	47 				potum 			stagni 											1
1410-04 	48 																	avellanarum, circa, eminas 	3
1410-04 	49 					unam 												circa, eminam, grossam, nutam 	4
1410-04 	50 					decem 												avene, certa, eminas 	3
1410-04 	51 				tripedem 														1
1410-04 	52 				cacobum 														1
1410-04 	53 				astile 			ferreum 											1
1410-04 	54 																	gavanholam, viniarium 	2
1410-04 	55 				trenchador 														1
1410-04 	56 				jarre 					vacue 									1
1410-04 	57 										magnam, milhayrolarum 							circa, erat, infra, jarram, mediam, oley, quam 	7
1410-04 	58 				capcietam 						parvam 								1
1410-04 	59 				pioletam 						parvam 								1
1410-04 	60 										magnam 							banastam, vinarium 	2
1410-04 	61 				cruvellum 														1
1410-04 	62 				scutellas 	quinque 		fuste 											1
1410-04 	63 				scissoria 			fuste 											1
1410-04 	64 				barriletam 						parvam 								1
1410-04 	65 																	eminam, fayolorumfayclorum 	2
1410-04 	66 				pulvinar 														1
1410-04 	67 																	azina, bruni, nigri, pili 	4
1410-04 	68 							ferreys 										de gantelleti, par 	2
1410-04 	69 																	tabula, tendendi 	2
1410-04 	70 					alia 												tabula, tendendi 	2
1410-04 	71 				bressium 														1
1410-04 	72 								cum dimidio 									florenos, in, peccunia 	3
1410-04 	75 				stabulum 														1
1410-04 	76 					duas 												carteriatias, vinee 	2
1410-04 	77 																	carteriata, vinee 	2
1410-04 	78 										terre 							, circa, eminatas, vel 	4
1410-04 	79 																	, avellanete, carteriatam, circa, vel 	5
1410-04 	80 										terre 							, eminatas 	2
1410-04 	81 					unius 												circa, ortum, pavalate, vel 	4
1410-04 	82 																	orti, tabulam 	2
1410-04 	83 					unius 												circa, eminat, eminate, fol, olivayretam, vel 	6
1410-04 	84 										terre 							circa, eminatas, vel 	3
1410-04 	85 																	, orti, tabulas 	3
1410-04 	86 																	orti, tabulas 	2
1410-04 	87 				eminatam 						terre 								1
1410-04 	88 				eminatas 						terre 								1
1410-04 	91 																	Bertrandus, Martini, circa, debit, fl 	5
1410-04 	92 																	Hugo, Maurini, cause, debit, fl, fol, mutui 	7
1412-01 	6 				banquos 			fuste 											1
1412-01 	7 																	canestellam, vinirium 	2
1412-01 	8 				capciam 														1
1412-01 	9 				brocum 														1
1412-01 	11 							fuste 										et, scissoria, scutellas 	3
1412-01 	12 				canestellam 				cum manelha 										1
1412-01 	13 				postelham 														1
1412-01 	14 				tariam 														1
1412-01 	15 				scalam 														1
1412-01 	16 				tabulam 			de pinu 			longam 								1
1412-01 	17 				colcam 			fusteam 											1
1412-01 	18 				cabrionos 														1
1412-01 	19 				inferius 														1
1412-01 	21 				gallinas 														1
1412-01 	22 				pollasses 														1
1412-01 	23 				pollas 														1
1412-01 	24 				pollastrium 														1
1412-02 	6 				matalacia 														1
1412-02 	7 				pulvinar 														1
1412-02 	8 				lintiamina 														1
1412-02 	9 											livide 						cortinam, tele 	2
1412-02 	10 				mastram 														1
1412-02 	11 				tendedoyras 														1
1412-02 	12 				camisium 														1
1412-02 	13 				crucibola 														1
1412-02 	14 								cum tabulonis 									mensales, tabulas 	2
1412-02 	15 																	collarecium, vinarium 	2
1412-02 	16 				tripedes 														1
1412-02 	17 				cupertellas 			ferri 											1
1412-02 	18 																	ayssadonos, de rompre 	2
1412-02 	19 				piolam 														1
1412-02 	20 				vezibol 														1
1412-02 	21 				rebrandatorium 														1
1412-02 	22 				crunellum 														1
1412-02 	23 							fusteas 										et, sezenam, uchenam 	3
1412-02 	24 				payrolum 						parvum 								1
1412-02 	25 				cacobum 														1
1412-02 	26 																	mappas, planas 	2
1412-02 	27 																	Francie, longerias, operis, usatas 	4
1412-02 	28 							fuste 										duodenam, scissoriorum 	2
1412-02 	29 							fuste 										duodenam, platellarum 	2
1412-02 	30 				bassaquos 								debiles 						1
1412-02 	31 								cum trissono 									lapidis, morterium 	2
1412-02 	32 				banquos 			fuste 											1
1412-02 	33 										rotundas 							cellas, fol, sedendi 	3
1412-02 	34 				cayssonum 			fuste 											1
1412-02 	35 				olerias 						terre 								1
1412-02 	36 				tionerium 			de ferro 											1
1412-02 	37 				cumasculumcrunasculum 														1
1412-02 	38 								cum pullo 									azinam, nigri, pili 	3
1412-02 	39 				potos 			stagni 											1
1412-02 	40 										terre 							duodenam, scutellarum 	2
1412-02 	41 							argenti 										Aynardi, Guillelmo, Johannem, a, calcis, condam, dictum, grossi, habuit, per, pro certa, quantitate, quos, sibi, vendite 	15
1412-02 	42 																	, hospicium 	2
1415-01 	5 																	hospicium, quoddam 	2
1415-01 	6 					aliud 			cum quodam viridario... 									hospicium, quoddam 	2
1415-01 	8 										terre 							fayssia, quedam 	2
1415-01 	9 																	fayssia, quedam, vinee 	3
1415-01 	10 					alia 												fayssia, fol, quedam, vinee 	4
1415-01 	11 					alia 					terre 							fayssia, quedam 	2
1415-01 	12 					alia 					terre 							et, possessio, quedam, vinee 	4
1415-01 	13 							ferrago 										Al, Enquisition, Massilie, civitatem, infra, modica, quedam, scita, viz 	9
1415-01 	14 								cum quodam viridarium ... 		parvum 							hospicium, quoddam 	2
1415-01 	19 					de octo 					magna, magnis 	rubeo, rubeo 						Antonio, ad partem, ante, dicte, domus, et, illa, ipsius, orrios, pervenerunt, plena, plenis, quatuor, que, subtus, sunt, vasa, vasis, vinaria, vinariis, vino, vino, viz 	23
1415-01 	20 				carratelli 	duo 													1
1415-01 	21 					aliud, de aliis 			cum quodam trolhio que sunt retro januam penoris dicti hospicii et que sunt in alio hospicio 		magnum 							Antonium, ad dictum, diversis, et, pervenit, predicta, quoddam, remanet, ultra, vas, vasa 	11
1415-01 	22 					unum 			cum quodam aratro fortato? garnito 		magnum 							Anthonii, Santolhi, ad partem, dicti, pervenit, temprerium, vas 	7
1415-01 	24 					una, una, unum 			cum _____ panale duobus palmis plantandi vineas cum duobus filiis dicti palmis pertinentibus et una pica ferri. Et iste res mobiles in presenti capitulo sine item descripte sunt pro indiviso ___ Peyretum Santolhi et dictum Anthonium suum tutorem. 									Anthonii, ad partem, cavalletum, descargadoyra, dicti, pervenit, trahedoyra 	7
1415-01 	25 					novem 												Anthonium, Peyretum, ad dictos, banaste, bemhe, benche, et, et, indivise, pervenerunt, peyssonerie 	11
1415-01 	26 							fuste 	cum 3 grasalibus novis et 6 parvis cum sex culheriis novis fuste 				nova 					Anthonium, Petrum, a, dictos, et, pervenerunt, sissoria, vigintiduo 	8
1415-01 	27 					due, due, duo 					magni, parve 		fracte 					Anthonium, Peyretum, ad ipsos, ayssadoni, ayssate, et, et, et, inter, pervenerunt, quas, sunt, undecim 	13
1415-01 	28 					due, duo 			cum 2 parvis ayssadonis selclandi? 		parvi 							Anthonium, Peyretum, ad prefatos, et, et, pervenerunt, pique, secures 	8
1415-01 	29 					tres 			cum 3 cultelli magni et uno ense boni 									Anthonium, Peyretum, ad ipsos, baliste, et, nonni, pervenerunt, seutz 	8
1415-01 	30 					due, una 			cum duobaus magnis terevellis 									Anthonium, Petrum, ad prefatos, et, et, pedadoyre, pervenerunt, vecuradoyra 	8
1415-01 	31 					unus 			cum tamalho? una useta bona et uno capello ferri una servelleria privata 3 carcayssiis cum certa quantitate viratonrum duobus lanceis longis et tribus miechclaniis 									ad iamdictos, bassinetus, pervenerunt 	3
1415-01 	32 					una 			cum uno passadorio uno spolsatorio bladi uno crunello et uno drapo cinate 		rotunde 							Anthonium, Petrum, ad ipsos, cella, et, et, frechissa, paves, pervenerunt 	9
1415-01 	33 				cavestellum 	unum 			cum 5 panies et una paneria cum 7 banastis peyssoverandi pervenerunt ad predictos Anthonium et Petrum 			album 							1
1415-01 	34 					duo 			cum 3 trazaletoduobus tamis 4 broquis et uno broqueto cum etiam 3 tabulis mensalibus tam bonis quam fractis cum 4 submensalibus tribus lucerius inter quas est una fracta 				novvi 					coufini, nonni, palme 	3
1415-01 	35 					una 			cum una tendedoyra 					ad portandum 				panem, tabula 	2
1415-01 	36 					una, una 			cum padella et uno tiano magno ac tri bus copertellis magnis ferri devenerunt ad ipsos Anthonium et Peyretum. 									payrola, sartago 	2
1415-01 	37 					decemocto 		fuste 	cum 3 grasalibus et 6 culheriis fuste. 									Anthonium, Petrum, ad ipsos, devenerunt, et, et, scutelle, sizoria 	8
1415-01 	38 					una, una 		erami 	cum uno aste ferri 									bassina, graylha 	2
1415-01 	39 												bonos 					olames, pravos, quam, tam 	4
1415-01 	40 				jarre 	due 					magne 								1
1415-01 	41 							stagni 	cum 3 platis stagni et duobus pitalfis sive potis stagni pervenerunt ad ipsos Anthonium et Petrum indivise 									scutelle, tresdecim 	2
1415-01 	42 					duo, una 												Anthonium, Petrum, ad ipsos, et, et, fol, pervenerunt, scanhada, scanhadoni, tripedes 	10
1415-01 	43 						pauci valoris 						bona, bone, debilia 					Anthonium, Igtem, November, Peyretum, ad prefatos, duodecim, et, et, et, linteamina, mape, pervenerunt, triginta 	13
1415-01 	45 				tessos 								boni 						1
1415-01 	46 					novem 			cum uno saco saurmate 		capacitatis 							berroyes, panalatorium 	2
1415-01 	47 				cuebreliech 	unum 							novum 						1
1415-01 	48 				chalons 								boni 						1
1415-01 	49 				toalhlas 								bone 						1
1415-01 	51 				amoelherium 	unum 			cum flunia 										1
1415-01 	52 				capcia 	una 			cum duabus cayssiis parvis 		magna 								1
1415-01 	53 																	camera, egredarium, in, iuxta 	4
1415-01 	55 					alia 												aulam, cameria, in, iuxta 	4
1415-01 	57 					una 		argenti 										corona, et, perlarum 	3
1415-01 	58 																	coufini, vindemiandi 	2
1415-01 	59 							panni 			parvum 							mantulum, nigri 	2
1415-01 	62 								cum alio mulo ruffo veteri et quoddam asino cum ... 			ruffus 						Anthonium, Peyretum, ad predictos, et, mulus, pervenerunt 	6
1415-02 	5 				arquibans 														1
1415-02 	6 				capcias 						parvas 								1
1415-02 	7 								cum tabulonis 									edendi, tabulam 	2
1415-02 	8 				brocos 														1
1415-02 	9 																	computibus, lintiamina, omnibus 	3
1415-02 	10 					novem 												computibus, mapas, omnibus 	3
1415-02 	11 				longerias 														1
1415-02 	12 				trisonos 														1
1415-02 	13 										parvam 							mapam, pro dreyssiotono 	2
1415-02 	14 																	qualis, tales, toalholas 	3
1415-02 	15 																	annone, circa, salmatas 	3
1415-02 	16 				potum 			stagni 	cum pro_______ 										1
1415-02 	17 				paraxides 	duas 		stagni 											1
1415-02 	18 					octo 												circa, fil, fol, ll 	4
1415-02 	20 				colcam 														1
1415-02 	21 				matalacia 														1
1415-02 	22 				pulvinawr 														1
1415-02 	23 				flassiatas 														1
1415-02 	24 				arcam 						magnam 								1
1415-02 	25 				capcietam 						parvam 								1
1415-02 	26 				bancale 														1
1415-02 	27 																	cortinarum, petias 	2
1415-02 	28 				crucibolum 														1
1415-02 	29 																	Bertrandi, condam, dicti, pellissonum 	4
1415-02 	30 											de livido 						Bertrandi, condam, dicti, mantulum 	4
1415-02 	32 				tabulam 				cum tabulonis 										1
1415-02 	33 				mastram 														1
1415-02 	34 				tendedoyram 														1
1415-02 	35 				tauletam 	aliam 													1
1415-02 	36 																	coffinum, palme 	2
1415-02 	37 				tamis 														1
1415-02 	38 				grasilhas 														1
1415-02 	39 				sartaginem 														1
1415-02 	40 				astes 														1
1415-02 	41 				tripedes 														1
1415-02 	42 					sex 												sedendi, sellas 	2
1415-02 	43 								cum trissono 									lapidis, morterium 	2
1415-02 	44 				paneros 														1
1415-02 	45 							cupri 										fol, tianum 	2
1415-02 	46 				cacobum 														1
1415-02 	47 				flassiatum 														1
1415-02 	48 				bassachiam 														1
1415-02 	49 																	sacum, salmate 	2
1415-02 	50 				candelabrum 			ferri 											1
1415-02 	51 																	de ferramenta, modica 	2
1415-02 	52 				bassinam 						magnam 								1
1415-02 	53 				bassinam 						parvam 								1
1415-02 	54 				lanternam 														1
1415-02 	56 										magnos, parvos 							cugluges, engluges, et, inter 	4
1415-02 	57 				balansam 						longam 								1
1415-02 	58 				balansonos 	alios 					rotundes 								1
1415-02 	59 										magnos, parvos 							et, inter, martellos 	3
1415-02 	60 										parvos 							martellos, plus 	2
1415-02 	61 				stayre 			de ferro 											1
1415-02 	62 				toros 														1
1415-02 	63 				trissonum 			ferri 											1
1415-02 	64 																	ferios, pro futrendo, taceas 	3
1415-02 	65 				sizonas 			ferri 											1
1415-02 	66 				tenalhas 				cum catena 										1
1415-02 	67 				turqsas 														1
1415-02 	68 				tenalhas 			ferri 											1
1415-02 	69 																	beterium, fol 	2
1415-02 	70 				filaras 			ferri 											1
1415-02 	71 							ferri, lingos 											0
1415-02 	72 				mollos 			ferri 											1
1415-02 	73 										longum 							ad treandum, argentum, tenalham 	3
1415-02 	74 				englinnes 														1
1415-02 	75 				servelleriam 								antiquam 						1
1415-02 	76 				bloquerium 														1
1415-02 	77 				olerias 														1
1415-02 	78 				luquetum 														1
1415-02 	79 				petias 	octo 		de lotono 	cum pomo et crufixe cum caffonis? 										1
1415-02 	80 							de cupro 										in, pedem, petiis, quatuor, reliquerias 	5
1415-02 	81 							de lotono 			parvos 							de plombo, molles, quam, tam 	4
1415-02 	82 							de cupro 					novum 					cruce, patonos, pro maga 	3
1415-02 	83 				grataboyssas 														1
1415-02 	84 																	circa, colorum, diversorum, lapid, lb, pro esmantar 	6
1415-02 	85 				capcietam 		modici valoris 												1
1415-02 	86 						modici valoris 				longam 							cofretum, fol 	2
1415-02 	88 				capcias 														1
1415-02 	89 				bassinetum 				cum camalho? 										1
1415-02 	90 				colcam 														1
1415-02 	91 				matalacium 														1
1415-02 	92 				avielhios 														1
1415-02 	93 				coyffinum 														1
1415-02 	94 							lan 										copertorium, et, flassiatam 	3
1415-02 	95 				bredolam 														1
1415-02 	96 				bancum 														1
1415-02 	97 				canellum 														1
1415-02 	98 				potensas 														1
1415-02 	99 				englinnes 						magnos 								1
1415-02 	100 																	a, fentorue, tas 	3
1415-02 	101 							ferras 										vidastes, vocatas 	2
1415-02 	102 				potensam 														1
1415-02 	103 				ronc 														1
1415-02 	104 				totham 								bonam 						1
1415-02 	105 				tas 			ferri 											1
1415-02 	106 				engluvies 						parvos 								1
1415-02 	107 				borcellas 														1
1415-02 	108 				tothas 	alias 													1
1415-02 	109 				vinaterias 			de cupro 											1
1415-02 	110 							de cupro 						pro tenendo 				enseus, nanetam 	2
1415-02 	111 				limas 														1
1415-02 	112 				baulass 			fuste 	cum ________ 		parv 								1
1415-02 	113 																	a, poncha, sigillos, talha 	4
1415-02 	114 																	botayrolas, de talhas 	2
1415-02 	116 											rubeo 						botas, plene, quarum, sunt, vino 	5
1415-02 	117 				tormundam 														1
1415-02 	118 				pavesia 														1
1415-02 	119 				bancos 														1
1415-02 	120 																	euputas, pargamenas 	2
1415-02 	121 				balansias 														1
1415-02 	122 																	bolhon, de man, et, marcharum, vut 	5
1415-02 	123 					aliud, octo 												bolho, marcharum 	2
1415-02 	124 																	gabiam, pro taulio 	2
1415-02 	125 				scalam 														1
1415-02 	126 																	a, par, pro fenia, vinarum 	4
1419-01 	5 					trium 												lintiamina, primo, telarum, tresdecim 	4
1419-01 	6 					duarum 												lintiamina, telarum 	2
1419-01 	7 							argenti 										culherios, marcati, non, qui, sunt 	5
1419-01 	8 				mapas 								bonas 						1
1419-01 	9 				longerias 								bonas 						1
1419-01 	10 					una 						rubea 	nova 					est, inter, lodices, quos 	4
1419-01 	11 				copertorium 	unum 						rubey 							1
1419-01 	12 				pulvinaria 														1
1419-01 	13 				culcitra 														1
1419-01 	14 				matalacia 														1
1419-01 	15 				colcas 			fuste 											1
1419-01 	16 				pentos 								novas 						1
1419-01 	17 											lividarum 						cortinarum, pans 	2
1419-01 	18 				sissoria 						magna 								1
1419-01 	19 				sissoria 						parva 								1
1419-01 	20 				platos 			stagni 											1
1419-01 	21 				scutellas 			stagni 											1
1419-01 	22 				potos 			stagni 											1
1419-01 	23 				myssirabas 			stagni 											1
1419-01 	24 					unus 		ferri 			magnus 							candelabra, est, in, quo 	4
1419-01 	25 				capsias 														1
1419-01 	26 				bassachiam 														1
1419-01 	27 				bredolam 														1
1419-01 	28 				bassinas 														1
1419-01 	29 								cum tabulonis 									edendi, tabulam 	2
1419-01 	30 																	tabulam, tendendum 	2
1419-01 	31 																	fol, mastram 	2
1419-01 	32 				sellas 														1
1419-01 	33 				tripedes 														1
1419-01 	34 				calfatorium 			cupri 											1
1419-01 	35 				salerias 			stagni 											1
1419-01 	36 				sartaginem 														1
1419-01 	37 				grailham 														1
1419-01 	38 				gracuam 														1
1419-01 	39 				culherias 														1
1419-01 	40 				paletam 														1
1419-01 	41 				astes 														1
1419-01 	42 				bancal 														1
1419-01 	43 				flaciatas 		pauci valoris 								listats 				1
1419-01 	44 				broqui 														1
1419-01 	45 				paneriam 														1
1419-01 	46 				coffinum 														1
1419-01 	47 																	sissoria, spissa 	2
1419-01 	48 																	lapidis, morterios 	2
1419-01 	49 				morterium 			fuste 											1
1419-01 	50 				camisium 														1
1419-01 	51 				saleriam 			fuste 											1
1419-01 	52 										parvum 							cacobum, galee 	2
1419-01 	53 				picas 								novos 						1
1419-01 	54 				tripedes 								novos 						1
1419-01 	55 				rebrondados 								novos 						1
1419-01 	56 				securim 								novas 						1
1419-01 	58 				grailhas 								novas 						1
1419-01 	59 				partitorium 														1
1419-01 	60 				relham 								novam 						1
1419-01 	61 				grasals 			fuste 											1
1419-01 	62 											rubey 						Jude, Petri, cuiusdam, de Sto, eidem, quam, raupam, restitutere, voluit 	9
1419-01 	63 					amolandui 												fornitam, molam 	2
1419-01 	64 																	bougarum, par 	2
1419-01 	65 				englugium 														1
1419-01 	66 				tovalhas 														1
1419-01 	67 				botas 														1
1419-01 	68 				marteletos 			ferreas 											1
1419-01 	69 										magnos, parvos 							martelos, quam, tam 	3
1419-01 	70 				cohieras 														1
1419-01 	71 																	fol, fyli, lb 	3
1420-01 	6 					unam 		panni 										, atineis, chopam, destructam, devastatam, et, mesclati, muliebrem, precio, qi 	10
1420-01 	7 					unam 	modici valoris 		cum suis submensalibus, unum bancum et tres sellas parvas , unam toalhetam illaceratam et unum toalhonum precio ... 6gr. 									ad comendendum, tabuletam 	2
1420-01 	8 					duas, unam, unum, unum 	pauci valoris 						fractam 	ad faciendum 				banastas, et, gr, ii, mastram, modici, pannipurgiam, precio, thamisium, truvellumtrunellum, valoris 	11
1420-01 	9 					tres, tria, unum 		fuste, fustea, fustea 										, broquetum, cissoria, cloquearia, et, gr, ii, precio, scutellas, vii 	10
1420-01 	10 					unam 							debilem 					, botam, gr, menemeve, precio, vi 	6
1420-01 	11 					unum 			cum uno basto precio ... iiii fl. 		parvum 							bochardi, et, macerum, muletum, multum, pili, senem 	7
1420-02 	6 																	colcam, fons, postam, sive 	4
1420-02 	7 					unum 					parvi 							, matalassium, valoris 	3
1420-02 	8 					unam 												, lodissem 	2
1420-02 	9 					duo 							antiqua 					, linteamina 	2
1420-02 	10 					unum 												, pulvinal 	2
1420-02 	11 					unum 							antiquum 					, scannum 	2
1420-02 	12 												lacerata 					, linteamina 	2
1420-02 	13 																	, cessors, tessors 	3
1420-02 	14 					duorum, unam 							antiquam 					, capciam, meganorum 	3
1420-02 	15 					unam 					parvam, parvi 							, capciam, valoris 	3
1420-02 	16 					unam 												, comensale, sine, tabulam, tabulis 	5
1420-02 	17 												antiquas 					, capcias 	2
1420-02 	18 					unam, unam 												, colcam, flassiatam, matalassium, pulvinal 	5
1420-02 	19 					unam 	paussi valoris 											, albalistam, sench 	3
1420-02 	20 					unam 		lanssam 											1
1420-02 	21 					unas 												, , begias 	3
1420-02 	22 					unam 	pauci valoris 											, de tabula, gr, taulo, tendedoyram, ½ 	6
1420-02 	23 					sex 	pauci valoris 											, gr, satas, ½ 	4
1420-02 	24 					sex, unam 												, et, longeriam, mapas, pausi, valoris 	6
1420-02 	25 					novem, unam 												, de pignore, est, grossos, mapam, per, que 	7
1420-02 	27 												antiquam 					, ad tendendum, comendendum, gr, tabulam, ½ 	6
1420-02 	28 				tauletam 	unam 			cum 2 tabulonis, unum bancum cm quinque cellas ad codendum? ... 6gr. 										1
1420-02 	29 					unum 												, pestim, pestrin 	3
1420-02 	30 				tabularium 	unum 			cum pede ... 3gr. 		parvnum 								1
1420-02 	31 					unum 												, birquetum, brocos 	3
1420-02 	32 					duos 												, mortier, trissonos 	3
1420-02 	33 					unam 												, ad tendendum, tabulam 	3
1420-02 	34 					unam 							antiquam 					, capsiam 	2
1420-02 	35 					duos 												, baral, caderiam 	3
1420-02 	36 					unum, unum 												, andes, et, lieg, puorili 	5
1420-02 	37 					unam, unam 	pauci valoris 											, colcam, lodisse, matalassium, pulvinal 	5
1420-02 	38 				jarram 	unam 			cum aliis munidariis? ... 9gr. 										1
1420-02 	39 				capciam 	unam 			cum aliqua quantitate podassorum ... 6gr. 				antiquam 						1
1420-02 	40 																	, crussibola, et, tetena 	4
1420-02 	41 																	, barrillas, celletas, iii 	4
1420-02 	42 					unam 					parvam 							, payroletam 	2
1420-02 	43 					unam 												, gr, lanterna, sartaginem 	4
1420-02 	44 					unam 			cum tribus plethis unam torcular unam descargadoyra unum pontem cum lecto tine ... 8fl. 		parvam 							tinam, vinariam 	2
1420-02 	46 					duo, unam 				vacua 	parvos 							, botam, et, vasa, vinag, vinaria 	6
1420-02 	48 																	, , aurifabrie, carreria, hospicium, in, scitum 	7
1420-02 	49 												bone 					, boqueria, carrerie, descenduda, fit, fl, hospicium, in, in, quo, quodddam, situm, ½ 	13
1420-04 	4 																	, colcam 	2
1420-04 	5 				cartinis 														1
1420-04 	6 				dardos 														1
1420-04 	7 				tabula 				cum tabulonis 										1
1420-04 	8 				bancos 														1
1420-04 	9 				carcays 														1
1420-04 	10 																	avans, brassos 	2
1420-04 	11 				cultellum 														1
1420-04 	12 																	par, stivallorum 	2
1420-04 	13 				morterium 			fuste 											1
1420-04 	14 																	de coralli, patiespatres 	2
1421-01 	7 					unam, unum 				vacuam 								, bancum, capsiam, et 	4
1421-01 	8 					tros, unum, unum 		de lana 					antiquum 					, deflassadonum, et, sacum 	4
1421-01 	10 												novas 					, crudas, linteamina, quatuor, sive 	5
1421-01 	11 											alba 						, , linteamina, two 	4
1421-01 	12 					duo 					parva 							, linteamina 	2
1421-01 	13 										parvas 							, mapas, quatuor 	3
1421-01 	14 					duo, duo, unam, unams 												, camiziam, domina, et, femorallia, longeriam, mans, sive, tessors, torqua, viayas 	11
1421-01 	16 					unum, unum 												, calelh, candelabrum, crusibolum, de ferramenta, et, minuta, sive 	8
1421-01 	17 					unam 					parvam 			ad tenendum 				, panem, tabulam 	3
1421-01 	18 					unam, unam, unam 					parvam, parvam 							, bassachiam, cayssiam, colcam 	4
1421-01 	19 												bonas 					, barrillas, grossas, pravas, quam, tam, xi 	7
1421-01 	20 					unam 					parvam 							, jarretam 	2
1421-01 	21 					duas, unam 												, comissam, de gallinis, et, gabias 	5
1421-01 	24 				tauletam 	unam 			cum tabulonis et unum bantum ... 6gr. 										1
1421-01 	25 					tres, unam 					magnam 							, et, jarretas, olam 	4
1421-01 	26 					unam 												, jarram 	2
1421-01 	27 				tendedoyram 	unam 					parvam 								1
1421-01 	28 					unum, unum 												, et, morterium, tassonum 	4
1421-01 	29 					quinque 												, barrillas 	2
1421-01 	30 					duos, unam, unam, unam, unam 												, endes, et, gradoyram, grazilham, sartaginem, sive, tayssietam, totum, tripedes 	10
1421-01 	31 					duos 												, brocos 	2
1421-01 	32 					octo, unam 					magnam, terre, terre 							, et, scutellas, sistoria, x 	5
1421-01 	33 					duo, unum, unum 		ferri, ferri 							perforata 			, cloquearia, crusibolum, cubutiam, et, et, gr, totum 	8
1421-01 	34 					unum 												, crudellas, et, ii, tamitz 	5
1421-01 	35 					unam 												, , , fol, gabiam 	5
1421-01 	38 					tres 												, cortinarum, pessias 	3
1421-01 	39 										magnas, parvas 							, cayssias, inter, quam, quatuor 	5
1421-01 	40 					unam 			cum tabulonis et tres sellas, totum ... 1fl. 4gr. 									bessos, ii, tabulam 	3
1421-01 	41 					duos 												, pitalphos, stangni 	3
1421-01 	42 					unam, unum 					magnam, terre 							, et, grazale, pitheiram 	4
1421-01 	43 					unum 												, candelabras, crucibolum, et, ii 	5
1421-01 	44 					duabus 					parvis 							, de liberando, medium, mensutis, quartayronum, vinum 	6
1421-01 	47 					unum 						albi 						, est, gingiberi, gr, in, lib, massapanum, media, quo, ½ 	10
1421-01 	48 					unum, unum 												, est, et, in, massapanum, medium, piperis, quat, quo 	9
1421-01 	49 					unum 												, datilis, fl, ii, lib, massapanum, tsis 	7
1421-01 	50 					una 												, de girofles, est, et, i, in, massapanum, onssia, quarta, quo 	10
1421-01 	51 					tres, unum 												, de ris, in, lb, massapanum, mont, quo, sunt 	8
1421-01 	52 																	, amidoi, lb, ½ 	4
1421-01 	53 					unum 						canella 						, massapanum, quartam, ½ 	4
1421-01 	55 					tres, unum 												, cart, confili, enis, massapanum 	5
1421-01 	56 					una, unum 												, est, gingiberi, in, lb, massapanum, mesquini, quo 	8
1421-01 	57 					unum 												, crudi, enis, lb, masaponum, media 	6
